Imagem_Original,Imagem_Resultado,TAG_Lida,Tipo,Classe,Status
147.jpg,resultado_147.jpg,ELECTRONIC_DEVICE_IENTICATION,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NNSTRUMELTATION_IDENTIICATION,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SHBLLS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ELECTRIC  BINARY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SISV-L LINE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HORIZONTAL BAR SYMBOLS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FOR FHYSICAL MOUNTING,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,OF  DEVICE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ELECTRONIC   DEVICE DETAIL CODES,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE ALARM HICH AND LOW',Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,AH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CRESSURE ALARM,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ANALYZER CONTROLLER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ANALYZER ELEMENT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PCV,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ELECTRONIC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,'ERIAL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE DIFFERENAL ALARK,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,MULT V/0,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NON_PROGRAVMAELE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRCGRAVVARLE DEMCE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,IFFERENTAL ALARK LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE DIFFERENTAL CCNTROLLER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PDL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE DIFFERENTAL INDIC-TO =,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PCIC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE DIFFERENTAL INDICATNC CONTROLLE?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,BURNER ALARV LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PDR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE DIFFERENTAL RECORDER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE DIFFERENTAL :AFET,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,'SWITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,VOURTED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,BURNER ELEMERT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE DIFFERENTAL $AFETY /SWTTCH LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DIACHRACK /PISTON,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CLEED RINC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PVEUMATIC CONTROL (INSTR:,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,GAS),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,EURNER SAFETY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE ELEMENT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE CCNTROL VAL E,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CQUPCN,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CRESSURE INDICATINC CONTROLLER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PROEE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE RECORDE ?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"SHEET NO. XXX, LINEN'",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,EVERCENC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SHUTDOWN,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE SNITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,IELD,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ELEWENT (RUPTURE DISC},Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"ELEC,",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CONTINUED TO,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PANEL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CSHL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CRESSURE SAFET,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE SAFET,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SWICH LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,THERKAL ~EKSONN,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,EARRIER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SKID OR PACKACE UVITS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SEE INSTRUMENTATON IDENTFIC-TIC LETTERS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RIGHT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"FC""",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLCR CCNTROLLER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE SAFETY VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ROTA RY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLO# CONTRCL VALVE  SELF,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CONTAINED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE TRANSMMTER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,INSULATION (THICKNESS 4S NOTED),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,BEHIND VAIN,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FRESSURE SCLEVOID VALVE 0X RELAY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PENEL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NOT NORMALL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LOC - INDENTIFCATON,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,2,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLO# SICHT CLASS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,R-L,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLC    INDICATOR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ROY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,REVOTE OPE?ATED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(SWITCHING; VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,REMENT AND CCNT-OL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLCW  INDICATINC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SOLENOIL VALVE CR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,0201-0299,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DEHYDR-TICY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,{UNIFOLT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DJTTERFLY VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HF_TING,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLOW (RESTRICTION) ORIFICE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SAL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SFEED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(KINRAY),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ST-TIC VIXER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SEPE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,AOH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FR',Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLC  TOT-UZER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,INLICATOR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"CONTROL VALVE ""/DI-PHRACN OPER.",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,060]-0699,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLOW RECORDER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,GAUGE VALVE (ANDERSCN GREE NSWOOD),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,UTIVT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"(AR,",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"ELECTKICMY, PHCNE",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ETC.},Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,STACK FLANE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ESTOR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SHUTDCMN VALVE RELAY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,THERKAL TYPE FLOI ELEMENT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,GLOBE VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CONPRESSCR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLC  CCNTROL VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SOV,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SPEED TRANSMITTE?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PULSATION CAMPENE?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLOT SOLENOID VALVE 0? RELAY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HIC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HAND INDIC-TINC CONTROLLE?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RELIEF VALVE (PILOT OPERATE)),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,EECTKONIC: OEMCE IDENTIFIC-TION,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(MAVLAL LOADING ST-TON),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ROTOKETER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,7,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RELIFF VALVE (S-RING OPERATED),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NORVALLY TCCESSIBLE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DCS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DISTRIZUTIE CONTRCL SYSTEM,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HAND SELECTOR SWITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HANO_OFF_AUTO},Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SPEED SAFETY /SMITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,F#,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"FC"" COMPUTE?",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LIQUID DRAIN (TRAF),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,VACUJM VENT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,REMCTE INPUT/OUTPUT FC?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"F/C,",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PLC;,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,T-H,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TEMPERATUFE ALARM HIGH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LOCP,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PLC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PROCR-MAELE LOCLC CONTROLLER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HAND SOLENOID,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TEMPERATURE ALARM,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,EXPANSION -OINT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PRESSURE VACUUK,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,KELIFF,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FFUCTF,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TFI FUFTPY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TO PNEUNATC TRANSLUCER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FOR '#',Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"TEW-EKATURE CONTROL VALVE, SELF",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,1/0 DEVICES,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,USEMCES',Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,T S-ME ST-TION,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SELF CONTAINED PRESSJRE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TEMPER-TURE RECCRDER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL ALARN LCW LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TEMPERATURE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,S-FETY /SWITCH HIGH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,1,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL CCNTROL HICH (SWTTCH),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TRANSVITTFF,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HYDRAULIC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PEED COUNTER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SCCKET 'ELD,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"VALVE ""/DOUBLE ACTHC ACTUATOR",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NCT APPLIC-DLE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"LEVEL DRAINER, SELF OPERATED",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,MCTO? OPERATED VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RD,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RESIST-,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TE PERATURE DEMCE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL GAUSE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TEW?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SOLENOID VALVE OR TRANSDUCER/RELAY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,THE?VOCOUFLE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SCREWED CONNECTON,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,RECIPKOC-MNG,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,0,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FOUR WAY [NSTRUKENT VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,BEVICE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL SITCH HICH HICH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEEL SWITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,COMPRESSCRS,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,UNCLASSIFIED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ARV,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,'R1/S?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FOR RACK,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SLOT ?;,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LE EL SAFETY,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL SAFETY /SWITCH LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FIEFERIAINATION  INDENTIFICATION,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL TRATROTTERL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,KELAT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,POSITIVE LISFLACEMENT,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LEVEL SOLENSID,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,XSL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SAFETY /SWMCH LOW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(RECIPROCATINS),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,~STRAINER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CUICK CHANCE ORIFCE FITTING (SENICR},Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(2.9.,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NFQU:,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,OFIFICE PL-TE BETWEEN FLANGES,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(JUNICR),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,SMCKE CETECTOR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,@ECTRONIC DEMCE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,PHYSIC-L LOCATON,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DIAPHRACM VETER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DIS LAYED,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,AUXILAR,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CC TROL CENTER PANEL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,POSITION/LIMIT INDICATOR; PIC SICNAL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DOUFLE ~CTING,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CC FGURAALE DEMCE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,VAIN CONTRCL CENTE? PANEL,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,POSIION/LIMIT SWITCH,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,(CPEN 03 CLOSE),Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LIVIT SWMCH ALARN (OFEN OR CLOSE},Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,QUARTER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,TURN VALVE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CONTROL CENTER PA E,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,MOTION/FNEJM-TIC TRANSJUCER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,STRAICHTENING VANES,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,HOSE REE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,FLOUSHEET,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,{ORMAL SERMCE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,DTHER ~LFHABETIC OR NUVERIC CH-RACTEX,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,ALPHAPENC CHARACTER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,AIR TO CLOSE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NULE?IC,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,CHARACTER,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,"VGHT ""ATER STATION",Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,COWPUTE?,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,AIR TQ OPEN,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,LO%: PRESSURE,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,MW,Não cadastrado,Não cadastrado,Desconhecido
147.jpg,resultado_147.jpg,NCTE: SOLID PCRT INLICATES,Não cadastrado,Não cadastrado,Desconhecido
